"","logFC","logCPM","LR","PValue","FDR"
"BnaCnng40620D",8.67334221264518,4.09161390162049,159.092998342474,1.78575013250619e-36,5.57410557935551e-34
"BnaC09g50570D",5.80246660558436,4.97278879572863,158.946245474088,1.92258532661383e-36,5.96825416390266e-34
"BnaC03g03560D",5.83939060885612,3.87132120487073,158.615873055068,2.27023793769033e-36,7.00895644828569e-34
"BnaCnng10510D",9.69726177977544,2.6307493773277,158.40597668099,2.52309624905764e-36,7.74727673256839e-34
"BnaCnng03210D",9.95689989799311,2.87700016159781,158.043250861555,3.02824097221124e-36,9.24808424043193e-34
"BnaC04g00920D",-7.4252434072966,6.66103260672716,157.173290142321,4.69119901214166e-36,1.42496431068806e-33
"BnaC04g50590D",-8.9263226246299,6.5452780940248,156.809373698172,5.63383928204699e-36,1.70214252276519e-33
"BnaC02g47920D",8.90050798061502,5.32753817250228,156.420988713295,6.84972303439233e-36,2.05848751062286e-33
"BnaC08g44480D",-8.7601675559121,4.4092603228084,156.404708117608,6.90606433604093e-36,2.06443821617799e-33
"BnaA06g02870D",9.89387542203614,2.71307630958639,156.389651955318,6.95858071763711e-36,2.06918891255296e-33
"BnaC09g02870D",10.9657241279422,3.81958964421809,156.291197086745,7.31197881130338e-36,2.16289098890586e-33
"BnaC08g00310D",7.60058256253769,3.44841941501012,156.156738433184,7.82378350508236e-36,2.30222979411533e-33
"BnaC03g02850D",8.38677405306287,3.8359648288955,156.089571104086,8.09271573442559e-36,2.36902722053667e-33
"BnaC08g44900D",-10.1656752084797,3.23880435565028,155.560885657849,1.05590402534946e-35,3.07507554763885e-33
"BnaCnng10600D",7.86749389527124,4.91270021947861,155.539474225086,1.06734150234116e-35,3.09244411278313e-33
"BnaA06g03320D",9.62173140364649,2.44032920060359,155.503766119918,1.08669219875138e-35,3.13244570638039e-33
"BnaC09g50530D",7.03174484766225,3.97340487779785,155.39644498119,1.14698855697254e-35,3.28947002496623e-33
"BnaA10g27160D",-9.7641408694484,2.68137213547353,155.373259962908,1.16044789287945e-35,3.31126187130825e-33
"BnaC08g45510D",-10.4191284377205,3.25117523999286,155.247036847801,1.23654214188904e-35,3.51066120263553e-33
"BnaA10g27720D",-9.81921205784654,2.63223881017777,155.188895253623,1.27325248340773e-35,3.5968109403785e-33
"BnaC02g26350D",-10.6742239713958,3.46913655897734,154.957074516208,1.43078482117853e-35,4.02171546402711e-33
"BnaC02g06390D",-10.2675538398091,5.31351811396226,154.851358364763,1.5089562041498e-35,4.22044592188394e-33
"BnaC02g03380D",-7.71445302221126,3.14272179949219,154.302123269363,1.98931430065173e-35,5.53656548562669e-33
"BnaA09g01390D",12.0105260041619,4.90567170582784,154.175492745897,2.12020039867394e-35,5.8719157904059e-33
"BnaC02g02570D",-8.52653110244328,3.24330598460058,154.010913791834,2.30326434367614e-35,6.34779653117144e-33
"BnaA09g00900D",7.56985998317016,5.05592033328852,153.908880731556,2.42461104597101e-35,6.64979004248885e-33
"BnaA09g01630D",6.55438159948498,4.44086056105504,153.886449820303,2.45213367204079e-35,6.69278493734108e-33
"BnaC08g45610D",-7.41504853148926,3.84037674638102,153.619541535063,2.80462464161468e-35,7.61806168278586e-33
"BnaC02g05520D",-8.75075318927302,4.85451720205043,153.505697224663,2.96998786557207e-35,8.02863035545888e-33
"BnaA01g07750D",-5.18695240390922,5.7600812134034,152.581610691572,4.7283766887322e-35,1.27211345790472e-32
"BnaA09g00840D",8.72514151659588,4.18923796868074,152.034686550464,6.22651406383045e-35,1.66723029184025e-32
"BnaC02g42340D",-5.54233064710285,3.57141482394763,151.964042728883,6.45185681027278e-35,1.7194198399377e-32
"BnaA10g27670D",-9.04426475023157,3.74792202997641,151.827328783337,6.91137929332642e-35,1.83323524560731e-32
"BnaCnng03280D",7.42758068277362,3.49779536889781,151.597720261461,7.75796880139996e-35,2.04817626795091e-32
"BnaCnng62780D",5.79257596724602,3.41336891247819,151.483856413129,8.21550610232888e-35,2.15888215706687e-32
"BnaC08g44370D",-8.18598249155198,2.95823733202473,151.394581683234,8.59303254644651e-35,2.24763496670896e-32
"BnaC08g45380D",-5.61945723975294,3.40834464712002,151.184758210789,9.55006550359936e-35,2.48644977337492e-32
"BnaCnng03110D",6.48402629442899,3.3639249223636,151.07313850333,1.01018888453164e-34,2.61805741276463e-32
"BnaA02g15600D",-6.15573496122175,3.06656559203683,150.990701311534,1.05298115546684e-34,2.71649905577925e-32
"BnaC02g25110D",10.1222808448936,3.77972287346031,150.896298485088,1.10421585199209e-34,2.83572669117495e-32
"BnaC02g05210D",-10.5833981388436,3.4265658128891,150.379918532289,1.4319216655862e-34,3.66066562272801e-32
"BnaA09g52350D",-9.65772035958566,2.45947811773844,150.186702937431,1.57816016501083e-34,4.01634653165683e-32
"BnaCnng42620D",-10.7939829669177,3.6584003324974,150.07773885502,1.66712397340691e-34,4.22372960760284e-32
"BnaCnng03930D",9.5792520853837,2.50738019348028,149.767540717292,1.94881248457467e-34,4.91535748899552e-32
"BnaA09g31270D",-7.8349870356658,3.12004327827843,149.734182620494,1.98180727132367e-34,4.97636209845532e-32
"BnaC02g03460D",-10.4817293118665,3.34862434212568,149.3595616821,2.39301951700593e-34,5.98233702087614e-32
"BnaC08g44880D",-9.77484950019801,2.81081269054204,148.831223729424,3.12199976570039e-34,7.77034109086081e-32
"BnaC04g35900D",8.03607503104947,2.78994498185788,148.683204931528,3.36347339789879e-34,8.33462807168798e-32
"BnaCnng44780D",6.95463573716047,3.11943731540047,148.649198076407,3.4215391743698e-34,8.44148996827707e-32
"BnaC08g46750D",7.90116582479153,3.29636828158631,148.44090298478,3.79973006004125e-34,9.33378908400915e-32
"BnaCnng42580D",-9.89761626832641,2.67607090831603,147.999767891428,4.74440603342713e-34,1.16038723842669e-31
"BnaA04g09780D",-10.0446638094735,2.9869065230334,147.833976081584,5.15731059268182e-34,1.25593850804025e-31
"BnaC09g02440D",9.45029237882807,2.35158585686128,147.75549729207,5.36510881197838e-34,1.30093526892341e-31
"BnaC03g71100D",-6.46637064472899,3.35123435230945,147.622297943846,5.73714309537787e-34,1.38520132736179e-31
"BnaA09g01290D",6.06292870913223,2.955432337201,147.456295172033,6.23711630776677e-34,1.49950892406897e-31
"BnaC05g48600D",6.32729852532216,3.36516785186788,147.439838976391,6.28899395348398e-34,1.50557449315228e-31
"BnaC03g01750D",8.71305900814108,5.84107064517395,147.218007312994,7.03192082743004e-34,1.67632684771368e-31
"BnaC05g48240D",6.17897809186077,3.76412686259259,147.105359300726,7.44216357695718e-34,1.76666957046608e-31
"BnaCnng03090D",8.79245614612641,4.21156036407082,146.997752271966,7.85638196962052e-34,1.85719610259255e-31
"BnaC02g06120D",-6.02656174787603,4.49040457201617,146.9564401403,8.02146397725459e-34,1.88831946577888e-31
"BnaCnng45410D",9.48670344654002,2.47040163079978,146.528158325312,9.95128720295263e-34,2.332895536898e-31
"BnaC08g45540D",-10.0182775640661,2.92759077076323,145.939188344754,1.33855270851144e-33,3.12502276551568e-31
"BnaC03g01450D",8.61628945249332,3.06566039335056,145.922825578731,1.34962350056833e-33,3.13790240885224e-31
"BnaC02g02560D",-10.4886588530533,3.6126885663983,145.740404410122,1.47942485861489e-33,3.42559613368952e-31
"BnaC02g05850D",-10.0511277204205,2.8714994568345,145.438086969136,1.72260310937707e-33,3.97239308055451e-31
"BnaA10g27270D",-9.98175366061962,2.54433840063774,145.395489073359,1.7599405852332e-33,4.0296695595255e-31
