"","logFC","logCPM","LR","PValue","FDR"
"BnaA03g43580D",-7.94935370969869,3.66431390282424,160.65168987898,8.15199119733069e-37,3.03023567962019e-34
"BnaC09g01740D",5.53761617683269,3.82692674042418,160.569305707967,8.49695339335619e-37,3.13683075992127e-34
"BnaC02g05870D",-9.82854211166673,3.12490590998743,160.25507522595,9.95216898325599e-37,3.64906092536405e-34
"BnaC08g44740D",-8.46869119286042,3.65804920832423,159.708471719891,1.31021964307846e-36,4.77158976637066e-34
"BnaCnng25300D",7.42717240788644,4.07760583604224,159.564008416199,1.40899039918822e-36,5.0968572836138e-34
"BnaC02g02560D",-10.2814727356063,3.21595113880512,158.742665166794,2.12994029574353e-36,7.65344346668537e-34
"BnaCnng11360D",7.54695419744298,4.48966342958211,158.196250757044,2.80387977027894e-36,1.00083652806798e-33
"BnaCnng62780D",6.31595809420519,3.54428384304847,158.063861432295,2.99700131537248e-36,1.0627327230083e-33
"BnaA09g01250D",7.80311715592988,5.06619805578512,157.661880727805,3.66878349324017e-36,1.29244288563498e-33
"BnaC02g05520D",-11.5267782835057,4.81491174423742,157.454743241371,4.07177133480201e-36,1.4250935271071e-33
"BnaCnng44780D",8.28469768731939,3.25516889828797,157.168499650187,4.7025198365626e-36,1.63523301077992e-33
"BnaC04g13900D",8.12075605173654,3.14537739507335,156.940614161094,5.27383491232433e-36,1.82214376884211e-33
"BnaC02g41620D",-7.87183551038278,3.79934619325087,156.666898423324,6.05253781911396e-36,2.07787092937849e-33
"BnaC05g48240D",6.86287567075272,3.69981826341129,156.642548867373,6.12714679164931e-36,2.09017142356396e-33
"BnaCnng29150D",-9.83905026703201,2.98322733686103,156.225723824532,7.55687293005732e-36,2.56168486828402e-33
"BnaC08g44900D",-10.3609202535611,3.43885675325391,156.093597851397,8.07633558467729e-36,2.72066507299076e-33
"BnaC03g28370D",7.48772289559547,3.35827209846667,156.03601151437,8.31377372572623e-36,2.78325521765788e-33
"BnaCnng10600D",7.93158971044532,4.84795740060549,155.693779409152,9.87606220928959e-36,3.2858634383858e-33
"BnaC09g02920D",10.0857507567541,3.33930130726145,155.650192461405,1.00950539609962e-35,3.33811848738488e-33
