"","logFC","logCPM","LR","PValue","FDR"
"BnaAnng32170D",7.0698094597917,1.30836202192433,40.9391536009616,1.57043165900947e-10,5.62049774163024e-09
"BnaCnng34050D",6.92087729825286,0.465228448859475,40.906849602632,1.59660569380532e-10,5.70871181672531e-09
"BnaA03g21180D",2.92104703750702,2.11235401352382,40.9061247459199,1.59719798505014e-10,5.70871181672531e-09
"BnaA05g20160D",-9.37475538074912,2.44924619057903,40.8947151359702,1.60654997981262e-10,5.73833249581979e-09
"BnaA02g13310D",-2.67261856029574,6.85941058402387,40.8825754643101,1.61656057346037e-10,5.77026479132058e-09
"BnaC03g41590D",-5.66164624510582,1.78935367426577,40.8306009986473,1.66013046528938e-10,5.9218644572225e-09
"BnaC08g02750D",2.55188476568595,3.75126442825308,40.8017390622678,1.68483090344641e-10,6.00599873444828e-09
"BnaC06g28980D",7.02124881134098,0.737276551721865,40.7899740311547,1.69500481796799e-10,6.0382726162364e-09
"BnaC03g03880D",3.8879220914214,1.75347727414851,40.7860762235189,1.69838902622491e-10,6.04633224071969e-09
"BnaA03g55000D",-3.87494676632493,5.22364262799452,40.7763585858977,1.7068556893332e-10,6.07246302306072e-09
"BnaC03g02750D",7.38022916975833,1.11493779711932,40.7236868529168,1.75348746282882e-10,6.23424939043607e-09
"BnaCnng03560D",3.64437302215075,6.93616049773112,40.7043933036861,1.77088590613157e-10,6.29195645712494e-09
"BnaA03g47700D",-4.0898289697047,1.42279379243263,40.7010262902152,1.77393985794474e-10,6.29865509903579e-09
"BnaC08g32940D",2.70287108018346,1.88589888814846,40.6190128228357,1.84997815189134e-10,6.56431681427199e-09
"BnaA06g01030D",2.60867578937881,3.25135767295185,40.6126897764993,1.8559742508466e-10,6.58126027278823e-09
"BnaA09g47320D",-7.2660624076985,0.586714758846028,40.5878185204146,1.87974884872212e-10,6.66118232723691e-09
"BnaC09g03410D",2.38641691444195,3.205687653029,40.5814101966589,1.88592384870787e-10,6.67867342454043e-09
"BnaC01g18700D",6.94982209581744,1.06293012671322,40.5765700807962,1.89060119547333e-10,6.69084135487966e-09
"BnaC03g00940D",7.10734519150242,0.934570821792503,40.5749637582327,1.89215606385853e-10,6.69195011062408e-09
"BnaCnng02720D",8.07122569072965,1.42091808391365,40.5637238706006,1.90307178840498e-10,6.72614205398295e-09
"BnaC05g45280D",-4.53928239669319,1.61915613125101,40.5587655501729,1.90790712550465e-10,6.73881298542432e-09
"BnaC04g12010D",-7.29421819916367,0.770940838553361,40.5093002134197,1.95682407415214e-10,6.90706357385241e-09
"BnaC05g45860D",2.70874478597236,3.31513661667497,40.4785363571851,1.98787809267385e-10,7.01208385582643e-09
"BnaA01g05120D",4.5729672626299,1.28461766519453,40.4588743755118,2.00798345113442e-10,7.07837148676875e-09
"BnaC02g02190D",-6.86530298873784,0.879175244532642,40.4487004554257,2.01846658092639e-10,7.11067517943475e-09
"BnaA05g26090D",-3.14454490706817,4.04677368775154,40.405705876977,2.06337627298345e-10,7.26413571113881e-09
"BnaC07g26380D",-2.05575983974421,5.05503347344157,40.3965951011743,2.07302057038025e-10,7.29332478609171e-09
"BnaC08g42290D",2.69582464886251,2.0303116676217,40.3701141921964,2.10130914409349e-10,7.38802749885813e-09
"BnaA03g16230D",-3.47247466842798,3.21786253373093,40.3608173762639,2.11133197031428e-10,7.4184277619276e-09
"BnaC02g42560D",-2.29745060216981,6.61616873867561,40.3032552733345,2.17446359894616e-10,7.63527123906184e-09
"BnaC02g01530D",-8.389956458718,1.46056133746265,40.2930787700798,2.1858197380547e-10,7.67014961337306e-09
"BnaA03g00480D",-2.44821207862094,3.43946990263114,40.2394600915221,2.24664161811529e-10,7.87844740239403e-09
"BnaC03g02370D",2.91991150947655,4.05279779552767,40.2185216855191,2.27085033776117e-10,7.95816400227498e-09
"BnaC09g17130D",-2.25089280070162,2.60463784525489,40.1562045616334,2.34445683701978e-10,8.21077836637616e-09
"BnaC09g03160D",2.77084400074067,2.84237267388194,40.1137796614982,2.39592931354625e-10,8.38550936269652e-09
"BnaC03g07490D",-6.9738350386857,0.572405097155319,40.1125320047651,2.39746005082012e-10,8.38550936269652e-09
"BnaCnng42640D",-9.02581304764226,6.94896101973764,40.0489427757246,2.47678749715739e-10,8.65735209528444e-09
"BnaC05g10690D",7.15496975190444,0.645529171748592,40.0386042209444,2.48993090478126e-10,8.69765300303338e-09
"BnaCnng25210D",7.2530556844691,0.913957473556208,40.0228520423267,2.51009101779423e-10,8.76239609896965e-09
"BnaC02g02340D",5.85761250380776,3.04359008513752,39.9910018836528,2.5513544251842e-10,8.90067651540473e-09
"BnaA03g34920D",3.79554133949831,3.28745336739554,39.9820802817721,2.56303406078962e-10,8.93563860559506e-09
"BnaA09g49260D",-2.4319544898641,4.47848836648654,39.956837708898,2.59637093210614e-10,9.04601143306974e-09
"BnaA05g02120D",-3.81799442664412,2.2728955810895,39.8869044739963,2.69101368260378e-10,9.36383150203688e-09
"BnaC08g30170D",2.46833361762639,1.73190878988016,39.8868667211124,2.69106569633112e-10,9.36383150203688e-09
"BnaC09g50790D",2.33010299980477,5.00664866972492,39.880446903525,2.69992520074837e-10,9.38859796097655e-09
"BnaA06g23000D",-7.31513593089534,0.559955211919613,39.8419563016888,2.75365889212897e-10,9.56927534667048e-09
"BnaC02g03480D",-7.11561061452348,1.3954463180479,39.7883994763344,2.83021118218579e-10,9.82896601215413e-09
"BnaA05g33310D",-2.54406825809209,3.58879007805943,39.7498729658258,2.88659383706241e-10,1.00183207484757e-08
"BnaCnng33820D",6.84223834665034,0.166472448394142,39.6899353588399,2.9765549606793e-10,1.03238954842763e-08
"BnaC08g43830D",-6.96557835637375,0.851670209078865,39.6864051450389,2.98194018658665e-10,1.03359224512434e-08
"BnaC03g21810D",7.40174804426285,0.64578218192184,39.6530813427189,3.03325761822075e-10,1.05070406403907e-08
"BnaC02g01330D",-4.17016077080138,2.44305674916441,39.6352059927225,3.06114836887028e-10,1.05968423849544e-08
"BnaA07g19310D",-4.66499451952014,2.2355131241019,39.6262230064671,3.07526122530124e-10,1.06388642350778e-08
"BnaA03g34080D",2.87223526444647,4.55952401585793,39.6217257096518,3.08235122128372e-10,1.06565521793439e-08
"BnaA02g07080D",-2.68286959785713,2.89632697511586,39.582460038785,3.14495292542309e-10,1.08660139568833e-08
"BnaC03g03430D",4.0074643854709,3.96079646082337,39.5711506625126,3.1632185645638e-10,1.09221215510201e-08
"BnaCnng46720D",-2.63811061347574,2.87447550210022,39.5584559791637,3.18384814142362e-10,1.09863144029828e-08
"BnaCnng00830D",6.93359959397174,0.301641477960418,39.5519168046376,3.19452717347447e-10,1.10161113322521e-08
"BnaA03g54190D",-2.25550081892907,2.53719097173145,39.5211260873383,3.24529500452572e-10,1.11840252844586e-08
"BnaA01g22130D",7.69688653075994,6.62343812875131,39.4861272812788,3.30398270610146e-10,1.13790008866557e-08
"BnaA02g03490D",3.03011924845126,4.54768760091616,39.4669870715627,3.33652614130916e-10,1.148374345405e-08
"BnaC03g46060D",-7.5533651625685,1.16819098259059,39.4652342111278,3.33952246147661e-10,1.14867211966259e-08
"BnaC03g62930D",7.28676247695622,0.437465509248785,39.4327417004724,3.39555515985527e-10,1.16720043087398e-08
"BnaCnng43890D",7.78356588313355,1.1087150504013,39.4088746723239,3.43731209626593e-10,1.18080104956429e-08
"BnaC07g10140D",5.03343912231876,0.628967669481298,39.3960022439565,3.4600462603931e-10,1.18785371585304e-08
"BnaA06g23160D",-7.39540584718343,0.668098412741785,39.3889255404569,3.47260858128748e-10,1.19140757430181e-08
"BnaCnng10890D",-6.82465154321171,0.439769182436367,39.3624004868811,3.52010262662497e-10,1.20641280594409e-08
"BnaC02g05590D",-5.33387791929673,1.4919929605157,39.3620020034981,3.5208210611515e-10,1.20641280594409e-08
"BnaC03g03630D",2.12214780092651,4.37554470869867,39.3295657235932,3.57979615030172e-10,1.22584137677962e-08
"BnaA09g23930D",8.66390227114478,2.47248375323224,39.3256651064351,3.58695447637616e-10,1.22751275760126e-08
"BnaAnng25850D",5.57978241422073,2.18163701026042,39.3161394514264,3.60449603452958e-10,1.23273306957557e-08
"BnaA06g31380D",-2.20980892028297,2.31938972888694,39.2717382885692,3.68740101203069e-10,1.26028679231098e-08
"BnaA02g02440D",2.09138942228051,4.40236436377538,39.221430508558,3.78364393889416e-10,1.29236137301937e-08
"BnaC01g38550D",3.06841937587077,3.30735811130215,39.2182540117814,3.78980456815373e-10,1.29364582912551e-08
"BnaA10g27570D",-6.85795896205693,0.300198181354704,39.2137080220789,3.79863872266749e-10,1.29584068679149e-08
"BnaC03g43900D",6.951829188722,0.229223293044285,39.1902344150066,3.8445837673746e-10,1.31068450650047e-08
"BnaC07g40370D",-2.97641583376236,6.16563906797563,39.1578275845782,3.90892949932016e-10,1.331778704702e-08
"BnaA07g11250D",-7.02381080099965,0.492141223014887,39.1072393343149,4.01153750843632e-10,1.36587403769557e-08
"BnaC02g06760D",-2.55451945254545,3.27735858543718,39.0843272144088,4.0588931157002e-10,1.38112550532276e-08
"BnaC04g46130D",-4.58488827224103,0.755585651370051,39.0822769919001,4.06315777399608e-10,1.38170435874205e-08
"BnaA07g06500D",2.59397152706328,2.96122525496033,39.0474591545747,4.13627103120437e-10,1.40489869265017e-08
"BnaC01g36500D",2.01599106616348,4.54748897117111,39.0473142303188,4.13657809094014e-10,1.40489869265017e-08
"BnaA05g03080D",-7.83974305829232,1.28519668894123,39.0095338684061,4.21740907610516e-10,1.43144919265108e-08
"BnaA10g27400D",-4.74999023487004,1.52197278394194,39.0025213048744,4.23258551844712e-10,1.43569620427175e-08
"BnaA04g04230D",-4.95470757167801,2.92264799679146,38.9820523689959,4.27719739269724e-10,1.44938770525838e-08
"BnaA02g02820D",1.92902776386456,3.51526566080358,38.981536545855,4.27832768523737e-10,1.44938770525838e-08
"BnaCnng36510D",-3.30775077621566,3.96881800011809,38.9418203097677,4.36625946500741e-10,1.47824760618363e-08
"BnaA06g06640D",-2.18818904625099,3.26202612520196,38.9030353734314,4.45387528684495e-10,1.50681134780223e-08
"BnaA09g35180D",-2.47056824065809,6.14307055119737,38.9020085562952,4.45621864672211e-10,1.50681134780223e-08
"BnaCnng35620D",7.24211204706485,1.03148649739671,38.8672146452318,4.53635767587333e-10,1.53294760107772e-08
"BnaC05g03230D",2.10424419467338,6.20879859688158,38.8653710406364,4.54064398064651e-10,1.53343464857686e-08
"BnaC09g50270D",3.54369781548966,2.52738416949896,38.7713483507369,4.76470513712959e-10,1.60809544261833e-08
"BnaC06g40390D",3.149712776438,4.24573338392845,38.7546879149232,4.80554709150995e-10,1.62086472268645e-08
"BnaAnng17510D",-3.09640538062133,3.66364006190874,38.7522474990126,4.81155896824208e-10,1.6218775286384e-08
"BnaC02g03190D",-7.16280952822533,1.37779894542172,38.748002995136,4.8220330931098e-10,1.62439226053453e-08
"BnaCnng00080D",-6.39327552914572,1.71763959196343,38.737831741729,4.84722559270727e-10,1.63185891456171e-08
"BnaCnng04030D",-4.27853461777652,2.92412894856221,38.7334548987537,4.8581068145122e-10,1.63450124341694e-08
"BnaC09g20070D",-4.3923979025205,1.38550716929002,38.7268412127298,4.87459544089e-10,1.6390256997413e-08
"BnaCnng36030D",-3.8693412446074,1.04280841086554,38.7064017201532,4.92590826416381e-10,1.65524644345489e-08
"BnaC06g40420D",2.73904069178914,3.05620778895226,38.7023806667958,4.93606649548469e-10,1.65762646753975e-08
"BnaCnng03260D",6.75889906531764,0.291008493400672,38.6822304800122,4.98728788689001e-10,1.67378474355843e-08
"BnaC02g05050D",-3.51248174000408,3.67140791429853,38.6789086031124,4.9957829824503e-10,1.67559245159358e-08
"BnaC06g34710D",-2.87753187902681,3.67995653601526,38.6305769488229,5.12103384472513e-10,1.7165336019704e-08
"BnaC08g40320D",2.32144334972549,4.73696395991733,38.6290132237242,5.12513830314728e-10,1.71684169920034e-08
"BnaA08g11240D",-3.00484904156938,4.19696963086256,38.6088687095716,5.17830897383099e-10,1.73357562348147e-08
"BnaA06g03510D",4.60581848003193,1.29870683937898,38.5823262006604,5.24921105972001e-10,1.75622114778304e-08
"BnaA03g52970D",2.49463016367049,3.84866892125586,38.549940770289,5.3370389010013e-10,1.78449788911333e-08
"BnaA08g27470D",-7.15609578799067,0.472482538026749,38.5374148910569,5.37140174976062e-10,1.79487404160166e-08
"BnaA07g06720D",-4.48566030374554,1.33298626876467,38.5237273201547,5.40920484931e-10,1.80638619685849e-08
"BnaA02g02540D",2.49632072066148,7.83006810471273,38.5151129889505,5.43313284407865e-10,1.81325341896591e-08
"BnaC09g43760D",-7.13607551171196,0.296821731798952,38.4926511049397,5.49602473321863e-10,1.83310790282024e-08
"BnaC01g37770D",7.16699704925715,0.829909883444016,38.4802960910283,5.53092818805833e-10,1.84360852447839e-08
"BnaC01g36230D",3.75259026496114,1.60028689753769,38.4507535028248,5.61528970023255e-10,1.87057169068501e-08
"BnaA01g31250D",-2.53611502628091,2.09989222183638,38.4376441325099,5.65313619004957e-10,1.88201598213392e-08
"BnaC02g03250D",-9.0792505798163,2.3068236461454,38.4345794832349,5.66202053750084e-10,1.88381015401702e-08
"BnaC04g00930D",2.97937026948392,2.03829298579249,38.3720638059933,5.84633436153701e-10,1.9436248722011e-08
"BnaA04g00570D",-7.00588880613639,1.06596169758495,38.3711698676196,5.84901304794186e-10,1.9436248722011e-08
"BnaA08g13810D",-7.25008717706922,0.53046584630784,38.3693691510129,5.85441262654517e-10,1.94422049388884e-08
"BnaC02g06250D",-3.31708337464353,1.38199624784337,38.3405689429343,5.94145347651879e-10,1.97191133578132e-08
"BnaCnng54340D",8.32995206242535,1.41233063528215,38.2826281554075,6.12050887222321e-10,2.03008804740898e-08
"BnaC09g42380D",-4.80676860234312,0.524983469615143,38.2768967124598,6.1385118681171e-10,2.03480720282684e-08
"BnaC07g30450D",6.87779893819203,0.779227487805899,38.2732571523001,6.14997157850457e-10,2.03735290786612e-08
"BnaA01g18800D",5.30350906556337,1.16491923161058,38.2637557061702,6.17998937880529e-10,2.04603960398173e-08
"BnaC01g40070D",2.62663687943467,2.82414349992012,38.2363750723428,6.26731564320127e-10,2.07367738399573e-08
"BnaA06g02700D",2.28087689658121,5.47920006029041,38.1809234713061,6.44797281640424e-10,2.13214286399615e-08
"BnaA10g04170D",-6.85743683381799,0.28807929258683,38.1452603488696,6.56690615396704e-10,2.17013902386677e-08
"BnaA03g00200D",-4.43007388802293,3.11668102898422,38.1220781682437,6.64539203726392e-10,2.19473030279711e-08
"BnaC02g18200D",-6.90130664998683,0.5173777949821,38.1165027759501,6.66440783228645e-10,2.19966269291125e-08
"BnaCnng41830D",6.78189292779621,0.659961885880689,38.1121921163123,6.67914738330288e-10,2.20317848722547e-08
"BnaA06g11880D",2.12713659279719,3.17225864565575,38.1082366543988,6.69270111067686e-10,2.20629906522552e-08
"BnaC01g35940D",7.51207220380325,0.849223319346557,38.0973813677324,6.73003932795247e-10,2.21725177101045e-08
"BnaC08g36960D",-6.81295585714447,0.980738580883994,38.0747903954699,6.80841400854572e-10,2.24170254518391e-08
"BnaA09g47560D",-3.12465691682118,1.70882355281895,38.0623201905004,6.85206754706063e-10,2.25469834382797e-08
"BnaC06g41260D",-8.26299797377165,1.58035450131367,38.0440224523471,6.91662887899169e-10,2.27455387400106e-08
"BnaA07g15090D",-4.26004792996709,3.49705758863172,38.0325200523044,6.95752509503417e-10,2.28660759205638e-08
"BnaC08g36760D",3.74580056559533,0.764364301666213,38.017917509893,7.00979267036564e-10,2.30238156697159e-08
"BnaC01g10250D",7.68061929072845,0.88661782930866,38.0003640090266,7.07314333975447e-10,2.32177437801112e-08
"BnaC03g02650D",6.98283297532702,0.547437709375353,37.9662867033695,7.19776974302414e-10,2.3609452353084e-08
"BnaC09g03080D",7.38198703652726,0.717931101181672,37.9653474835759,7.20123558293661e-10,2.3609452353084e-08
"BnaC08g44810D",-7.17015087784049,1.52231820781951,37.9482318689641,7.26468783961772e-10,2.38030036393651e-08
"BnaA03g40310D",-3.07068689909965,1.83966449348784,37.9436704144116,7.28169266591396e-10,2.38442255771626e-08
"BnaC03g36580D",-6.98666067334897,0.570069345334173,37.9348212145349,7.31479568047084e-10,2.39380796831632e-08
"BnaC09g03010D",5.46659695376712,1.515603218799,37.9078171493887,7.41674659845344e-10,2.42569918027938e-08
"BnaC04g53180D",-5.80521763543417,4.04884969452013,37.8850994417552,7.50361590648655e-10,2.45262215733001e-08
"BnaC03g03480D",3.93050317515767,2.75707294623391,37.8321440447398,7.7100854605071e-10,2.51858118930832e-08
"BnaC02g02260D",-5.17099174915035,1.01122240631907,37.8060232749274,7.81401383176504e-10,2.55098444287283e-08
"BnaA01g22030D",2.65549109455705,4.80912628809865,37.7982789551229,7.84509537382516e-10,2.55958108688742e-08
"BnaA02g03020D",2.39828560147584,3.8420066290252,37.7742233238666,7.94243339240737e-10,2.58977143023209e-08
"BnaC06g31580D",7.45541639309914,0.654706936173402,37.7674714188656,7.96997079331756e-10,2.59717929739434e-08
"BnaCnng71620D",4.1980657212859,1.63012674116574,37.7655296122199,7.97790806612265e-10,2.59819496589695e-08
"BnaA08g16800D",-2.61318679099402,2.15524552703304,37.7634234478993,7.98652611036499e-10,2.59943098322804e-08
"BnaA06g39840D",2.69923252638516,2.24864169307248,37.7529318944627,8.02959471194762e-10,2.61187160759967e-08
"BnaA03g55040D",-3.88657679829487,1.03538971513004,37.7377673349773,8.0922576435229e-10,2.63066703696165e-08
"BnaC02g31150D",7.83213771779154,1.1157590141429,37.7327015790652,8.11329924897298e-10,2.63591751790473e-08
"BnaC02g00410D",-2.40721130192934,5.61603218639668,37.730331346838,8.12316327397643e-10,2.63753239339792e-08
"BnaA09g03900D",-3.3600173134055,3.76460654770544,37.7017655825476,8.24299197539532e-10,2.67461016768088e-08
"BnaA04g18910D",2.75732131877332,2.14220217895031,37.700750802968,8.24728120871559e-10,2.67461016768088e-08
"BnaA02g00210D",2.08860262862367,4.35912302073002,37.6913917643308,8.28694514439522e-10,2.68585722391917e-08
"BnaC08g45160D",-3.03413119994991,5.95164092258131,37.6451080036545,8.48592296783934e-10,2.74869448343493e-08
"BnaA04g12070D",-8.14990639635293,1.81830007850018,37.5999357460164,8.68473415986219e-10,2.81140232121569e-08
"BnaC02g22480D",-6.95442451462772,0.600602836547827,37.5789196358907,8.77881282381408e-10,2.8401514549265e-08
"BnaC09g38420D",-3.71122781366864,2.06303567189339,37.5072731387035,9.10727449276301e-10,2.9446489975131e-08
"BnaC02g07510D",-6.87050678364,0.451946739211191,37.4820830350312,9.2256583098541e-10,2.98113763335028e-08
"BnaA07g11280D",3.15592469259153,4.86927745322851,37.4742196267906,9.26292792830387e-10,2.99138737212493e-08
"BnaAnng33250D",-5.84677419974355,2.41958694084488,37.4723349140991,9.27188313534242e-10,2.99248640186719e-08
"BnaCnng60040D",7.02886905417727,0.316648300982654,37.4635406166417,9.31378394173778e-10,3.00421089572546e-08
"BnaC02g01060D",-1.91717966054537,4.13008386542234,37.4314298970145,9.46839323492215e-10,3.05225434790113e-08
"BnaC03g01880D",4.10579113703358,1.50208680531567,37.3621510240601,9.81077195616656e-10,3.16073399680467e-08
"BnaA09g01330D",6.54376852172893,2.20060878881813,37.3385130584831,9.93040579683004e-10,3.19736524518126e-08
"BnaC04g53090D",4.20028066354841,3.42149566064428,37.3295754968068,9.97601917855753e-10,3.21008118220207e-08
"BnaC03g03750D",6.92253467397945,2.99806186738614,37.3284436567792,9.9818105370613e-10,3.21008118220207e-08
"BnaC06g20370D",2.62096696469042,2.66584225984998,37.3259511374491,9.99457604240021e-10,3.2122698515762e-08
"BnaC02g01860D",-3.06473699225595,2.6510140165376,37.323263239038,1.00083605055735e-09,3.21478321150124e-08
"BnaC02g06080D",-3.56196208136505,1.99643998478575,37.2226064330107,1.05384996185636e-09,3.38305295378773e-08
"BnaC09g01880D",7.32046125460012,0.530705770917871,37.2144078133143,1.05828988568884e-09,3.39528372313944e-08
"BnaC05g48460D",3.38968260621578,3.14284639845124,37.2103943411117,1.06047018607881e-09,3.40025476260926e-08
"BnaC04g29010D",4.44128613916707,2.07976328172157,37.1537808039253,1.09170874945359e-09,3.49833590290124e-08
"BnaC03g02610D",7.68194888808279,1.13044676953742,37.1455146168426,1.0963463652848e-09,3.5111094915321e-08
"BnaA08g25460D",2.39582353482438,3.63503617563199,37.137225855805,1.10101645238326e-09,3.5239718388958e-08
"BnaA03g26900D",1.99726192022744,2.93701656942266,37.0997187444763,1.12239910149208e-09,3.59027828909921e-08
"BnaA10g27470D",-6.85153700638182,0.319471893704333,37.0964314300485,1.12429288803217e-09,3.59420298766583e-08
"BnaC03g22410D",6.86574525687203,0.358790943036952,37.0857282408162,1.13048107501919e-09,3.61184347732419e-08
"BnaC06g41200D",-7.23326648414558,1.00163220808218,37.0428442809356,1.15561894140006e-09,3.68997069446219e-08
"BnaAnng33600D",2.1121028722693,3.79101900560952,37.0316342285201,1.16228186278903e-09,3.70904855668832e-08
"BnaC02g03050D",-5.18771392467207,1.19986386807991,37.0265229007758,1.16533263809292e-09,3.71658366038877e-08
"BnaA08g16590D",7.28350361275717,0.650130421803174,37.0206601672537,1.168841775386e-09,3.72557083687346e-08
"BnaC04g27730D",-6.85685740968944,0.41761256542467,36.9268149723733,1.22647493262238e-09,3.90696054334596e-08
"BnaC03g07480D",-1.98256224844399,5.26155418334697,36.9177242963913,1.2322067647676e-09,3.92290091046714e-08
"BnaC08g45030D",3.36351302839313,1.95486391947599,36.897915506259,1.2447896267904e-09,3.96062078479195e-08
"BnaCnng02800D",6.80800750403348,0.507229585839814,36.8852253731704,1.25291813231683e-09,3.98413182381977e-08
"BnaA09g11010D",-2.93227859400728,2.04263972032742,36.8797710274722,1.25642815545743e-09,3.99293756786558e-08
"BnaC09g24290D",8.03001910559236,1.23960011547553,36.8340337361383,1.28625150553516e-09,4.08530759557098e-08
"BnaC02g05950D",-6.930233255902,0.762714970851272,36.7808684404811,1.32181033752479e-09,4.19577475749403e-08
"BnaC05g48490D",7.99096060285505,1.41644295746627,36.7469278108257,1.3450241058371e-09,4.26694845676951e-08
"BnaC08g44230D",-3.02889030793613,2.17219564536273,36.7372699788541,1.35170389529778e-09,4.28561695603852e-08
"BnaC03g29980D",-6.79552691857633,0.770154869468152,36.7261938429433,1.35940554897452e-09,4.30750145115682e-08
"BnaA01g26490D",6.80161349801577,0.647640468888599,36.7141837360779,1.36780628796675e-09,4.33157409607048e-08
"BnaA02g11410D",-3.70515982884097,3.83204428067652,36.6895168510815,1.38522346534613e-09,4.38415499463835e-08
"BnaA07g32780D",-4.65482324818094,1.40206191528511,36.6631037711745,1.40411990716563e-09,4.44135322044132e-08
"BnaC03g76450D",-4.5488607327995,4.63592184053762,36.6571544023119,1.40841169507676e-09,4.45231565706405e-08
"BnaA08g29920D",5.0303781258256,1.91052636726781,36.6546076773133,1.41025287777237e-09,4.45359069680298e-08
"BnaCnng03860D",6.64075763277911,3.80467432540224,36.6543108896292,1.41046760040867e-09,4.45359069680298e-08
"BnaC07g04670D",-3.74335329009518,0.84646460364041,36.6264897229635,1.43074196095822e-09,4.51496258511049e-08
"BnaA10g25180D",-2.44664976311815,2.47801782315694,36.6224626687328,1.43370070879348e-09,4.52165210668576e-08
"BnaC03g07210D",6.96269379879082,0.317748583166535,36.6145015297333,1.43956793794982e-09,4.53750130336594e-08
"BnaA06g39470D",-2.14874775630888,3.95843047041352,36.5795590890783,1.46560560434149e-09,4.61687179827012e-08
"BnaC01g35540D",-7.36740940599643,0.584628303898134,36.5498806407713,1.48809078121046e-09,4.6849652462887e-08
"BnaC09g02990D",3.70118010018424,2.63795802443089,36.4864000465561,1.53735170725885e-09,4.8372282352332e-08
"BnaA09g20120D",-2.18004719446555,2.88255571293819,36.4696028807748,1.5506573093676e-09,4.87624727640633e-08
"BnaCnng40340D",-7.42425072242692,0.960267562015562,36.4162846129764,1.59366125269075e-09,5.00855672645941e-08
"BnaA10g27580D",-6.90615269487697,0.514276937341675,36.3729111105331,1.62952358931807e-09,5.11828041612208e-08
"BnaC02g42010D",-3.66238282322793,1.09457209446665,36.3702578275023,1.63174343790148e-09,5.12226788348583e-08
"BnaC09g03100D",5.62321419666201,1.21872556632591,36.3559366530856,1.64377752107977e-09,5.15704101331073e-08
"BnaC09g24020D",-7.9055928708148,1.34492133189017,36.2899586032354,1.70037693830473e-09,5.33150765547917e-08
"BnaAnng12480D",-2.65168702060359,2.04238721390468,36.2712173749428,1.71680714611869e-09,5.37989467259601e-08
"BnaA09g43790D",-2.7401513062399,3.35184285205811,36.2649435065264,1.72234281076609e-09,5.39410547109132e-08
"BnaA07g25890D",2.2343889732066,4.04666916184591,36.2495929564217,1.73596264544232e-09,5.43360340457002e-08
"BnaAnng02180D",-9.61992241119056,2.66383836203036,36.1732225922841,1.80534241230346e-09,5.6474840789753e-08
"BnaA08g03900D",7.14449553363818,0.677257102867434,36.167834304061,1.81034106703306e-09,5.65983603085934e-08
"BnaA02g36110D",7.00431306926951,0.843495315705948,36.1616155532455,1.81612736221241e-09,5.67463470700793e-08
"BnaC02g44170D",-1.96831760818853,4.86568558610259,36.1541184273046,1.82312775943968e-09,5.69320759594665e-08
"BnaA02g03500D",2.42912339451779,2.03805902267584,36.1209691088867,1.85440602679626e-09,5.78752926683796e-08
"BnaC09g50760D",5.59193619999617,2.34036985997797,36.1190524550992,1.85623084302666e-09,5.78987188705404e-08
"BnaC02g00230D",-8.10715916575794,1.73404712611406,36.1114231097048,1.86351246520466e-09,5.80922257733175e-08
"BnaCnng17700D",-7.55555780110653,-0.0926201162721624,36.106141010357,1.8685705714352e-09,5.82162342368704e-08
"BnaC02g37640D",-2.08636850264655,3.50350586908131,36.1018864700339,1.87265468756636e-09,5.83097718111722e-08
"BnaC03g73950D",6.74315476517558,0.631948638027715,36.0971840819243,1.87717911213297e-09,5.84169035593851e-08
"BnaA02g09210D",2.83069804788446,3.41233779449975,36.09049302932,1.88363581395855e-09,5.85840085034921e-08
"BnaAnng31030D",1.99321687822678,4.57592194170705,36.0889653915914,1.88511306231777e-09,5.85961412605915e-08
"BnaC09g03090D",2.47375568968909,2.97448007254434,36.0666381998466,1.90683664241714e-09,5.92372266222716e-08
"BnaA08g02410D",-4.15059485193957,1.44032823182135,36.0388703751411,1.93420383623798e-09,6.00527952588658e-08
"BnaA03g54900D",-2.06684782937997,3.274939282262,36.0369654555738,1.93609562410259e-09,6.00769246076601e-08
"BnaA06g18050D",-7.11361567655191,0.555890879200173,36.0350790611752,1.93797084031674e-09,6.01005122682576e-08
"BnaC03g05210D",7.54448682490494,0.931413878835277,35.999654425797,1.97352526587892e-09,6.11679346208211e-08
"BnaC03g12430D",-2.745599789167,4.43523416156656,35.9638636490045,2.01011054945794e-09,6.22660623593295e-08
"BnaC03g01220D",2.70031026554984,2.41034856053342,35.9143616421164,2.06183331906351e-09,6.38315646549134e-08
"BnaC03g10630D",-2.41265446642045,3.4224485014991,35.9029420511213,2.07395316263565e-09,6.41699205010902e-08
"BnaCnng20150D",-3.93454480952429,2.51866226726068,35.8410834008628,2.14085566438718e-09,6.62019388725213e-08
"BnaC03g77150D",-4.97698943542675,1.43062095340962,35.8099644588959,2.17532473486222e-09,6.72292591079926e-08
"BnaC05g48940D",5.67759355254466,2.10660373439688,35.7930111313686,2.1943364614509e-09,6.77779604216288e-08
"BnaC08g43850D",-3.21244561846693,4.86197059615947,35.7779758219072,2.21133645824945e-09,6.82626458139059e-08
"BnaA09g15250D",-4.90148716133742,0.638002631258312,35.7768969971248,2.21256131351034e-09,6.82626458139059e-08
"BnaA08g10000D",4.19654599904984,1.64977791714589,35.7688605278826,2.22170701016113e-09,6.85055984786468e-08
